編號,機關代碼,縣市別代碼,行政區域代碼,鄉鎮市區,交易標的,土地區段位置-建物區段門牌,土地移轉總面積-平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,民國年月,移轉層次,總層數,建物型態,主要用途,主要建材,建築完成年月,屋齡,建物移轉總面積-平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價-元,單價-每平方公尺,車位類別,車位移轉總面積-平方公尺,車位總價-元,備註,地所狀態,id,Response_Address,Response_X,Response_Y,lng,lat
3606,387000000A,66000,66000000,大雅區,建物,臺中市大雅區月祥路７７２巷１６號,0.0,住,,,10912,全,1.0,透天厝,見其他登記事項,加強磚造,670804.0,42,25.11,2,2,1,有,無,12000,478.0,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,5(揭露且明細顯示備註),73,臺中市大雅區六寶里33鄰月祥路772巷16號,212186.113,2681523.583,120.62764540807173,24.238828737574874
5620,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林路一段４７７巷１１號,0.0,,特定農業區,農牧用地,11111,全,2.0,透天厝,農舍,加強磚造,741207.0,37,284.84,4,2,2,有,無,5000,18.0,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫 ，每月水電費由承租人負擔。,5(揭露且明細顯示備註),74,臺中市大雅區員林里4鄰神林路一段477巷11號,215146.38,2682069.768,120.65678160048223,24.243828835491357
5621,387000000A,66000,66000000,大雅區,建物,臺中市大雅區楓林街３１３巷８號,83.0,住,,,11110,全,4.0,透天厝,住家用,鋼筋混凝土造,820903.0,29,211.93,4,2,3,有,無,15000,71.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),75,臺中市大雅區上楓里18鄰楓林街313巷8號,215996.018,2681251.046,120.66516757739709,24.23645512036941
5622,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林路一段２６８巷７之２２號,0.0,,特定農業區,甲種建築用地,11111,全,4.0,透天厝,住家用,鋼筋混凝土造,830516.0,29,201.23,6,1,2,有,有,16500,82.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),76,臺中市大雅區員林里8鄰神林路一段268巷7之22號,215181.833,2681553.939,120.65714319647589,24.239172135148053
5623,387000000A,66000,66000000,大雅區,建物,臺中市大雅區雅環路一段１０６巷１０之１８號,0.0,住,,,11109,全,4.0,透天厝,人行道、住宅、停車空間,鋼筋混凝土造,1010423.0,10,193.52,3,2,3,有,無,16300,84.0,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,5(揭露且明細顯示備註),77,臺中市大雅區四德里10鄰雅環路一段106巷10之18號,214773.72,2678997.99,120.65318705500803,24.216084999923318
5624,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林路一段５２０巷６１之１６號,66.0,,特定農業區,甲種建築用地,11109,全,4.0,透天厝,住宅、停車空間,鋼筋混凝土造,881223.0,23,172.06,5,2,3,有,無,16000,93.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),78,臺中市大雅區員林里2鄰神林路一段520巷61之16號,215956.75,2682076.762,120.66476138447588,24.24390977399225
5625,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區中清路三段１０５２號１樓,115.0,住,,,11104,全,4.0,透天厝,住家用,鋼筋混凝土造,780916.0,33,188.35,0,0,0,無,無,18000,96.0,,0.0,0,,2(資料揭露),79,臺中市大雅區大雅里26鄰中清路三段1052號,214195.109,2679589.963,120.64747583544856,24.22141693397196
5626,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區雅環路一段２５９巷１弄１１號,60.0,住,,,11012,全,3.0,透天厝,住宅、樓梯間、停車空間,鋼筋混凝土造,960402.0,15,248.43,4,2,3,有,無,24000,97.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),80,臺中市大雅區二和里10鄰雅環路一段259巷1弄11號,214765.065,2679612.538,120.65308681721832,24.22163365407059
5627,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區秀山三路３５號,1606.0,農,,,11105,全,3.0,透天厝,農舍,鋼筋混凝土造,860823.0,25,236.16,7,2,3,有,無,25000,106.0,,0.0,0,,2(資料揭露),81,臺中市大雅區秀山里9鄰秀山三路35號,213226.165,2680389.841,120.63791563072068,24.228616754529632
5628,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區學府路２３５之２號,108.44,住,,,11110,全,4.0,透天厝,住宅　梯間　水箱,鋼筋混凝土造,800810.0,31,243.45,4,2,3,有,無,26000,107.0,,0.0,0,,2(資料揭露),82,臺中市大雅區大雅里24鄰學府路235之2號,214413.081,2679683.754,120.64961957375174,24.222268739547562
5629,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區永和路１３０-１９號,84.0,住,,,11012,全,4.0,透天厝,廠房  倉庫  辦公室單身員工宿舍,鋼筋混凝土造,820224.0,29,229.53,6,2,4,有,無,25000,109.0,,0.0,0,,2(資料揭露),83,臺中市大雅區文雅里22鄰永和路130之19號,213685.342,2679415.927,120.64246128577204,24.219833837088625
5630,387000000A,66000,66000000,大雅區,建物,臺中市大雅區雅潭路四段６００巷８０弄７號,0.0,住,,,11103,全,4.0,透天厝,住家用,鋼筋混凝土造,870414.0,24,195.55,5,2,3,有,無,22000,113.0,,0.0,0,台中市政府包租代管計畫，水電瓦斯網路費由承租人負擔。,5(揭露且明細顯示備註),84,臺中市大雅區二和里6鄰雅潭路四段600巷80弄7號,215018.872,2679699.532,120.65558358119249,24.222424808360184
5631,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林南路４３巷７０號５樓之２,0.0,住,,,11110,見其他登記事項,5.0,套房(1房1廳1衛),人行道、店舖、住宅、樓梯間,鋼筋混凝土造,830111.0,29,21.9,1,0,1,有,無,2500,114.0,,0.0,0,,2(資料揭露),85,臺中市大雅區上雅里6鄰神林南路43巷70號,214862.787,2680322.077,120.65403163817251,24.228042375004648
5632,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區學府路２５０巷８２弄１３號,32.94,住,,,11108,見其他登記事項,7.0,店面(店鋪),住家用,鋼筋混凝土造,820922.0,29,139.12,2,3,2,有,有,16000,115.0,,0.0,0,含管理費,5(揭露且明細顯示備註),86,臺中市大雅區大雅里2鄰學府路250巷82弄13號,214699.182,2679822.191,120.65243302376348,24.22352516302691
5633,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區雅環路二段１１３巷１３號６樓之４,24.31,住,,,11101,六層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800828.0,30,130.34,3,1,2,有,無,15000,115.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),87,臺中市大雅區大雅里7鄰雅環路二段113巷13號,214664.331,2680139.185,120.65208211413409,24.22638656429705
5634,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林南路４３巷４５號６樓之１０,0.0,住,,,11110,六層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800830.0,31,103.08,3,2,2,有,有,12000,116.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),88,臺中市大雅區上雅里7鄰神林南路43巷45號,214878.75,2680287.26,120.65418966005342,24.227728364377327
5635,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區前村東路２５巷４７號,57.0,農,,,11111,全,3.0,透天厝,住宅　梯間　水塔　儲藏室,鋼筋混凝土造,830712.0,28,185.64,4,3,3,有,無,22000,119.0,,0.0,0,社會住宅包租代管案件租金市價打9折。,5(揭露且明細顯示備註),89,臺中市大雅區大楓里20鄰前村東路25巷47號,216219.983,2679957.333,120.66740324935274,24.224778823107613
5636,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區雅潭路四段９２２號,22.98,商,,,11109,見其他登記事項,14.0,店面(店鋪),集合住宅　人行道　店舖,鋼筋混凝土造,831018.0,28,267.13,0,0,0,無,無,31858,119.0,,0.0,0,租金含稅費、二代健保費、管理費。,5(揭露且明細顯示備註),90,臺中市大雅區大雅里27鄰雅潭路四段922號,214214.828,2679610.799,120.64766946235726,24.221605514549765
5637,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區民豐街１５４巷３號,52.5,住,,,11012,全,4.0,透天厝,住宅　人行道　店舖,鋼筋混凝土造,840420.0,27,168.13,7,0,5,有,無,20000,119.0,,0.0,0,,2(資料揭露),91,臺中市大雅區大楓里12鄰民豐街154巷3號,215905.774,2680748.754,120.6642908645623,24.2319178953015
5638,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區昌平路三段５９６巷２２弄２０號,77.43,農,,,11108,全,3.0,透天厝,住宅　梯間　停車空間,鋼筋混凝土造,841226.0,27,168.74,5,2,4,有,無,20000,119.0,,0.0,0,社會住宅包租代管公會版(3期),5(揭露且明細顯示備註),92,臺中市大雅區西寶里15鄰昌平路三段596巷22弄20號,216874.527,2678498.782,120.67388131260023,24.211623253513366
5639,387000000A,66000,66000000,大雅區,建物,臺中市大雅區永和路三甲巷１７號,0.0,農,,,11108,全,3.0,透天厝,住家用,鋼筋混凝土造,820715.0,29,174.54,4,1,3,有,無,21000,120.0,,0.0,0,,2(資料揭露),93,臺中市大雅區橫山里16鄰永和路三甲巷17號,212312.636,2678438.159,120.62897199198201,24.210973109729427
5641,387000000A,66000,66000000,大雅區,房地(土地+建物)+車位,臺中市大雅區永和路５之５０號,60.0,農,,,11111,全,4.0,透天厝,住宅、梯間、停車空間,鋼筋混凝土造,910806.0,20,189.43,4,2,3,有,有,23000,121.0,坡道平面,26.45,0,社會住宅計劃案件，租賃範圍不含車位，租金總額不含車位租金、管理費，管理費另計。車位由出租人無償提供。,5(揭露且明細顯示備註),95,臺中市大雅區橫山里17鄰永和路5之50號,212055.016,2678187.62,120.62644238764936,24.208704760139376
5642,387000000A,66000,66000000,大雅區,建物,臺中市大雅區雅環路二段２２１巷２號１０樓之２,0.0,住,,,11111,十層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831215.0,28,146.06,3,1,2,有,有,18000,123.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),96,臺中市大雅區上雅里12鄰雅環路二段221巷2號,214501.068,2680422.455,120.65046765435925,24.22894056727177
5644,387000000A,66000,66000000,大雅區,房地(土地+建物)+車位,臺中市大雅區建興路１１２巷１９號２樓之１,23.95,商,,,11101,二層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020808.0,8,149.81,2,2,2,有,有,19500,130.0,坡道機械,22.5,0,此為社會住宅包租代管 有一個車位等於是租這房子房東附的車位，不另計任何費用,5(揭露且明細顯示備註),98,臺中市大雅區三和里20鄰建興路112巷19號,216136.548,2678918.342,120.66660618237142,24.215395805651976
5645,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區月祥路５０２巷７號,86.0,住,,,11105,全,2.0,透天厝,店舖、住房、梯間,加強磚造,690820.0,42,115.2,3,2,2,有,無,15000,130.0,,0.0,0,社會住宅包租代管公會版(3期),5(揭露且明細顯示備註),99,臺中市大雅區忠義里8鄰月祥路502巷7號,211958.481,2681186.149,120.62541286334982,24.23577651067782
5646,387000000A,66000,66000000,大雅區,建物,臺中市大雅區中清路三段９９７巷２８號４樓,0.0,住,,,11111,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830812.0,28,105.28,3,2,2,有,有,13800,131.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),100,臺中市大雅區文雅里8鄰中清路三段997巷28號,214175.715,2679306.518,120.64729193852472,24.218857225442733
5647,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區神林南路１４６巷５８號,105.0,住,,,11103,全,4.0,透天厝,住家用,鋼筋混凝土造,860802.0,25,166.71,5,2,3,有,無,22000,132.0,,0.0,0,,2(資料揭露),101,臺中市大雅區雅楓里11鄰神林南路146巷58號,214976.192,2680068.075,120.65515440851719,24.22575148710074
5648,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區雅環路二段２２１巷２號十一樓之１,12.83,住,,,11103,十一層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831215.0,27,143.03,4,2,2,有,有,19000,133.0,,0.0,0,含管理費,5(揭露且明細顯示備註),102,臺中市大雅區上雅里12鄰雅環路二段221巷2號,214501.068,2680422.455,120.65046765435925,24.22894056727177
5649,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區神林南路１８９號五樓,19.0,住,,,11110,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701219.0,41,83.46,3,2,1,有,無,11200,134.0,,0.0,0,社會住宅包租代管案件租金市價打9折,5(揭露且明細顯示備註),103,臺中市大雅區雅楓里18鄰神林南路189號,215169.198,2680027.322,120.6570557108844,24.2253878142135
5650,387000000A,66000,66000000,大雅區,建物,臺中市大雅區月祥路９０２巷５號,65.49,住,,,11108,全,2.0,透天厝,住家用,加強磚造,740814.0,37,111.44,2,2,3,有,無,15000,135.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),104,臺中市大雅區六寶里17鄰月祥路902巷5號,212329.772,2681701.495,120.62905534317662,24.24043857791067
5651,387000000A,66000,66000000,大雅區,房地(土地+建物)+車位,臺中市大雅區雅環路二段２６巷３７號七樓之２,24.05,住,,,11102,七層,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1051102.0,5,133.52,2,2,1,有,有,18000,135.0,坡道平面,43.16,0,,2(資料揭露),105,臺中市大雅區上雅里1鄰雅環路二段26巷37號,214928.641,2680000.378,120.65468787477033,24.225139179852462
5652,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區民富街１７３號四樓之２,20.01,住,,,11106,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810601.0,30,80.67,2,2,1,有,無,11000,136.0,,0.0,0,社會住宅包租代管公會版(3期),5(揭露且明細顯示備註),106,臺中市大雅區大楓里8鄰民富街173號,215998.826,2680917.203,120.66520311178282,24.23344086407411
5653,387000000A,66000,66000000,大雅區,建物,臺中市大雅區民富街１７７號五樓之２,0.0,住,,,11107,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810601.0,30,65.57,2,1,1,有,無,9000,137.0,,0.0,0,,2(資料揭露),107,臺中市大雅區大楓里8鄰民富街177號,215983.111,2680924.847,120.66504819349572,24.233509542475502
5654,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區神林南路５６３號８樓之１,18.06,住,,,11108,八層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830905.0,28,144.69,3,2,2,有,有,20000,138.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),108,臺中市大雅區四德里8鄰神林南路563號,214758.092,2679313.736,120.6530254728741,24.218935569068808
5655,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區神林南路５６３號８樓之１,18.06,住,,,11103,八層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830905.0,28,144.69,3,2,2,有,有,20000,138.0,,0.0,0,此為社會住宅包租代管,5(揭露且明細顯示備註),109,臺中市大雅區四德里8鄰神林南路563號,214758.092,2679313.736,120.6530254728741,24.218935569068808
5656,387000000A,66000,66000000,大雅區,建物,臺中市大雅區神林南路１１５巷６３號９樓之２,0.0,住,,,11103,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830426.0,28,117.79,3,2,2,有,有,16200,138.0,,0.0,0,社宅案件,5(揭露且明細顯示備註),110,臺中市大雅區雅楓里9鄰神林南路115巷63號,215059.47,2680125.804,120.65597295449072,24.22627458560004
5657,387000000A,66000,66000000,大雅區,建物,臺中市大雅區中山北路１５０號三樓之５,0.0,住,,,11012,三層,5.0,套房(1房1廳1衛),住家用,鋼筋混凝土造,700425.0,41,43.28,1,0,1,有,無,6000,139.0,,0.0,0,,2(資料揭露),111,臺中市大雅區文雅里3鄰中山北路150號,214174.503,2679219.865,120.64728216041625,24.218074795018598
5658,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區德勝路２１５巷１弄２３號,85.93,農,,,11111,全,4.0,透天厝,住家用,鋼筋混凝土造,830803.0,28,186.48,5,5,3,有,無,26000,139.0,,0.0,0,含頂樓加建,5(揭露且明細顯示備註),112,臺中市大雅區大楓里16鄰德勝路215巷1弄23號,215849.958,2680535.43,120.66374633845003,24.229990548123062
5660,387000000A,66000,66000000,大雅區,房地(土地+建物),臺中市大雅區學府路４６７巷７號３樓之２,24.87,住,,,11111,三層,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041209.0,7,106.41,2,1,2,有,有,15300,144.0,,0.0,0,社會住宅包租代管案件租金市價打9折，此租約訂定租金不含管理費，費用由承租人另行支付。,5(揭露且明細顯示備註),114,臺中市大雅區上雅里17鄰學府路467巷7號,214141.757,2680326.506,120.64693221978457,24.228066067326644
5661,387000000A,66000,66000000,大雅區,房地(土地+建物)+車位,臺中市大雅區學府路２２９號四樓之２,32.99,住,,,11105,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800301.0,31,122.22,3,2,2,有,有,17700,145.0,坡道機械,11.63,0,,2(資料揭露),115,臺中市大雅區大雅里24鄰學府路229號,214412.817,2679672.756,120.6496172461889,24.222169431017754
5662,387000000A,66000,66000000,大雅區,建物,臺中市大雅區中和六路６０之７號,0.0,農,,,11105,全,3.0,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,1090819.0,2,170.61,4,2,3,有,無,25000,147.0,一樓平面,0.0,0,車位面積無法分算。,5(揭露且明細顯示備註),116,臺中市大雅區文雅里25鄰中和六路60之7號,213691.826,2679137.632,120.64253213605578,24.217321221458207
